income,debt,age,loan_amount,payment_history,credit_score,credit_utilization,num_credit_lines,late_payments,employment_length,default
25281.51,8314.22,57,20597.34,2,673.1,0.4743,7,1,28,1
27150.19,8250.95,29,4369.85,10,638.8,0.7001,7,1,21,1
30250.42,17168.76,59,6486.63,7,633.6,0.2318,4,0,8,0
18252.24,46477.65,49,12006.41,8,652.4,0.1038,4,1,27,0
26524.24,41627.28,41,19719.71,3,684.3,0.2111,5,1,18,0
25227.62,17185.1,43,7188.57,8,746.9,0.2751,6,1,22,0
53410.71,18465.69,45,6356.29,6,725.6,0.6911,6,1,11,0
54424.01,23249.74,47,8458.88,1,615.5,0.1106,4,1,16,0
33762.12,5542.0,37,5560.36,10,803.5,0.5597,3,2,15,0
29851.19,20971.17,31,5742.84,10,775.6,0.2478,6,0,21,0
38947.2,7991.62,29,10374.73,9,627.9,0.3476,3,0,2,0
24142.1,16696.17,37,9055.93,5,797.9,0.2654,7,0,16,0
20467.3,11393.21,33,29113.67,3,726.2,0.9125,6,2,6,1
22694.76,18974.4,46,10543.97,1,687.5,0.2754,4,1,4,0
26438.95,14511.15,65,16166.35,8,728.6,0.0669,5,0,23,0
20297.7,1554.45,26,4260.87,9,697.9,0.3321,3,1,16,1
39380.65,15141.95,36,11104.37,2,743.6,0.2572,7,0,10,0
52305.55,20941.9,23,5251.2,7,715.0,0.194,4,0,20,0
16423.21,18254.19,68,10272.98,1,673.0,0.1803,2,1,0,1
36774.66,12434.0,55,12247.89,8,537.9,0.3729,7,3,27,1
32533.71,42172.06,32,8349.2,1,742.2,0.5889,4,0,9,0
43077.42,16613.34,41,34351.31,10,670.1,0.1373,5,1,3,0
36081.32,18149.01,56,19087.48,2,762.2,0.1567,4,0,20,0
17556.87,27754.25,67,16421.51,5,738.5,0.4035,6,0,25,0
19318.25,17219.8,49,12817.56,7,672.2,0.441,6,1,29,0
36853.72,7125.16,34,23342.16,9,781.8,0.5088,3,1,22,0
60741.99,2423.97,55,3421.45,4,716.4,0.1461,2,0,25,0
12002.93,9566.43,54,18438.02,10,713.1,0.3783,7,0,9,0
43168.37,22757.77,52,4470.49,1,689.0,0.3497,5,0,22,0
65828.69,10434.08,23,5775.59,5,834.7,0.2701,5,1,0,0
33640.54,23407.81,55,11348.44,10,642.9,0.5227,4,1,27,0
47815.31,14825.59,21,16982.39,3,674.2,0.3079,8,0,24,0
25551.86,32913.77,65,4055.6,6,601.0,0.1043,7,1,19,1
34211.49,10865.5,64,5957.9,5,758.1,0.594,6,0,27,0
16147.87,18533.41,48,8591.42,4,653.4,0.0874,4,0,15,1
11246.68,19036.62,52,7245.82,8,662.4,0.2762,5,1,9,1
58185.0,38220.27,24,13526.68,6,658.6,0.5178,3,0,16,1
22192.34,4045.47,63,63675.59,8,705.0,0.2331,3,0,1,0
28918.48,9692.56,34,10421.15,6,599.9,0.123,3,2,28,0
18156.41,24196.45,33,5212.85,10,520.5,0.2234,6,1,15,0
17944.07,39423.9,55,3722.29,5,736.6,0.4992,6,3,0,1
33292.29,15804.5,67,6666.48,8,530.9,0.1341,6,1,18,0
25215.43,10884.63,45,4609.39,7,768.3,0.4003,5,0,15,0
43869.98,22696.88,45,10727.11,9,824.7,0.4184,6,1,29,0
45536.49,24540.79,47,10627.64,9,686.9,0.2202,6,1,23,0
42634.75,10386.24,35,6137.05,3,804.0,0.2569,5,2,8,0
40916.98,16835.0,50,26661.42,4,698.1,0.5544,3,0,1,1
79928.21,30527.07,68,5212.07,4,827.9,0.5941,4,1,13,0
21294.48,50177.46,39,7542.74,5,663.5,0.3446,4,0,24,1
35331.58,22467.46,58,11890.53,5,510.8,0.4779,8,0,21,0
63981.22,13778.95,58,13838.82,1,693.6,0.2485,9,0,25,0
68341.32,12863.48,62,17440.42,9,836.6,0.0178,6,0,24,0
17838.57,19735.56,56,10478.68,9,742.8,0.1411,10,1,15,1
31064.54,12320.61,66,15222.77,7,658.8,0.0266,4,2,24,0
71615.05,15256.31,56,5436.74,4,726.3,0.2588,9,2,24,0
46818.77,6370.84,68,14056.63,9,777.7,0.0294,3,1,3,0
40039.89,33121.57,56,13944.46,3,693.2,0.0905,4,2,4,1
32570.35,6014.15,62,20085.07,4,850.0,0.2238,6,0,7,0
29974.42,9872.63,64,2977.8,10,658.6,0.6702,7,1,28,1
41944.79,14304.3,69,4701.75,10,780.2,0.4146,2,1,25,0
32010.3,53835.63,50,13278.28,6,761.0,0.2654,8,1,1,1
35550.54,9938.01,55,1651.07,2,644.0,0.3998,5,1,27,1
37771.09,8381.56,68,10885.68,2,666.0,0.2171,7,2,1,0
25873.23,9085.44,39,15304.2,10,781.4,0.4986,3,0,23,0
47385.17,42669.0,26,5734.04,3,711.6,0.0502,6,1,15,0
155923.74,1865.64,64,6259.69,7,727.0,0.3186,8,1,19,0
14935.66,6621.54,51,4253.59,4,569.1,0.3907,6,1,22,1
42702.22,90391.19,41,5925.8,5,752.5,0.2268,1,0,26,0
24832.41,20203.63,56,6029.74,10,723.0,0.2653,8,0,21,0
48470.05,6159.87,22,5379.2,6,694.9,0.3417,5,0,16,0
37170.8,12973.41,44,5205.09,5,728.9,0.0618,5,1,16,0
53152.87,14005.68,34,6887.04,5,667.3,0.6546,8,1,28,0
65365.72,24155.99,35,6837.23,3,652.6,0.1014,4,0,23,0
39983.04,48419.19,68,24946.26,6,680.6,0.5091,4,0,18,1
63960.83,17535.56,47,6396.39,6,662.9,0.3821,7,0,18,0
11246.94,9155.85,27,9961.57,1,850.0,0.0671,3,0,8,0
80436.73,23178.01,38,5732.29,5,772.9,0.0974,5,1,25,0
43806.22,8194.54,32,5688.73,7,622.5,0.1165,7,2,21,1
62250.49,6481.22,65,2914.28,1,850.0,0.1671,4,2,3,0
19733.29,3897.4,35,3156.38,10,665.4,0.1786,4,0,23,0
23971.36,4466.72,38,3927.67,9,702.4,0.5975,4,1,29,0
39064.49,7133.01,37,9047.27,7,771.8,0.1767,2,0,21,0
36007.45,5857.9,29,15455.25,1,542.4,0.1457,3,0,26,1
41836.91,16635.02,59,2773.88,6,681.0,0.1098,3,0,23,0
62458.5,5769.95,49,5828.73,9,654.1,0.5107,5,3,26,0
15023.78,1479.46,42,3568.37,1,716.4,0.08,5,2,17,0
59095.47,6433.42,40,6914.9,8,729.6,0.5322,5,2,10,0
36466.2,9601.73,53,15451.51,9,693.8,0.6007,5,1,14,0
32797.55,8744.55,25,6197.31,1,690.1,0.1911,4,0,28,0
17403.77,38702.8,66,7875.33,3,785.2,0.4627,5,0,20,1
46701.16,8695.15,48,19402.11,8,724.1,0.2612,7,1,4,0
10861.13,24751.63,32,10665.19,10,703.3,0.1025,9,2,11,0
50221.42,13183.38,47,5135.56,8,711.8,0.3171,4,0,2,1
17222.07,12969.9,62,8913.74,6,846.9,0.4191,3,1,26,0
37299.27,7444.52,29,4931.86,7,713.8,0.429,4,1,11,0
34214.87,12821.16,46,10428.41,6,658.8,0.2654,3,1,2,0
65170.95,7819.94,50,11039.16,6,547.3,0.0411,9,1,27,0
33212.2,15048.25,60,3567.8,8,585.3,0.0486,9,0,25,0
25666.21,11323.38,48,9000.99,1,662.6,0.1985,6,1,29,0
28189.33,6896.44,57,7551.16,3,691.3,0.4581,5,0,10,0
68627.0,26750.97,58,11235.19,1,655.6,0.1571,3,1,14,0
47484.02,18011.91,64,13343.81,8,728.1,0.2991,3,0,15,0
29947.02,9763.01,38,10791.02,8,654.5,0.2129,6,0,22,0
32266.24,14792.05,55,6755.31,1,626.8,0.1436,8,0,24,0
16587.61,12598.39,33,14185.82,2,749.0,0.2106,6,0,16,0
44100.97,7278.55,62,4799.0,3,809.6,0.3633,8,0,16,0
15064.44,14035.53,67,3669.05,3,611.4,0.0753,2,1,3,0
52886.23,8649.8,35,1191.33,6,719.5,0.1255,5,0,5,0
38727.72,6894.96,48,7769.15,5,547.6,0.4861,4,1,19,1
119787.65,4290.09,61,4949.65,4,582.0,0.0808,8,0,13,0
20950.8,10393.9,22,10287.17,2,652.9,0.3682,4,1,4,0
34498.43,19868.27,55,2483.1,7,790.8,0.1576,5,0,3,0
89245.28,8215.18,61,5495.54,8,637.7,0.0834,7,0,19,0
65886.89,78002.49,63,10744.64,7,634.7,0.2773,4,1,26,1
25639.62,24834.27,30,4368.17,9,702.9,0.4466,6,2,7,0
40618.7,33290.62,58,10358.41,10,703.0,0.0982,5,3,16,0
36351.82,23310.75,59,5801.0,9,637.2,0.3943,6,1,7,0
41813.64,48874.23,21,7945.13,7,850.0,0.12,3,0,24,0
25607.99,7700.95,55,11580.7,1,678.8,0.351,6,0,20,0
34729.33,2224.94,51,14352.48,4,709.1,0.3461,10,0,10,0
16333.51,9776.26,68,8565.48,5,667.9,0.2478,3,0,13,0
38853.82,19746.92,23,4972.08,8,735.2,0.3388,3,0,16,0
45479.2,14854.56,68,6155.96,9,798.8,0.0501,6,1,24,0
32412.2,16201.04,48,11874.79,7,833.1,0.0599,2,1,14,0
16195.27,33679.24,34,4390.72,4,639.0,0.0825,7,0,20,0
59531.8,17456.03,39,7281.99,8,788.1,0.2126,7,1,14,0
43576.03,23370.72,58,6428.33,7,744.0,0.5475,6,0,8,0
25260.38,6920.93,69,7615.82,8,778.0,0.2973,4,2,18,0
31561.7,6205.71,36,4422.37,6,692.6,0.4209,9,1,23,0
17148.49,41352.15,69,2667.33,7,685.0,0.2147,2,2,29,1
21748.39,14337.46,51,11075.0,4,774.9,0.0546,1,0,1,0
27752.86,8636.39,30,14450.42,4,776.4,0.2161,2,0,29,0
67118.19,8647.49,50,2764.72,3,825.3,0.2958,8,1,22,0
26377.02,8481.26,60,10110.76,3,715.9,0.4038,3,0,8,0
50016.43,8133.35,23,15520.39,7,691.4,0.2487,6,0,11,0
27745.86,5441.43,24,11585.93,4,503.2,0.1679,6,1,20,0
41108.65,4673.7,21,6310.67,2,571.1,0.0779,3,1,9,0
33836.73,11655.07,48,4600.42,1,668.5,0.36,4,3,10,0
56191.92,8821.54,23,8506.51,9,611.9,0.1635,3,2,15,1
27794.52,28998.85,66,9401.94,5,765.1,0.1674,6,1,20,0
16543.29,16401.92,27,8582.53,6,595.2,0.3045,8,0,27,0
18197.24,16086.29,24,7272.96,10,659.9,0.4153,5,0,25,0
27835.33,7941.17,33,4231.91,2,663.0,0.2045,6,0,7,0
19447.43,12274.51,58,10442.23,10,796.4,0.0869,3,2,5,0
44582.92,17200.62,65,10748.41,8,651.3,0.1634,5,0,29,0
28770.79,22055.94,33,9140.71,7,736.2,0.2709,4,1,28,0
119050.53,12509.9,46,8661.09,5,715.7,0.2439,6,0,17,0
15231.83,28435.3,58,22193.39,8,772.3,0.1638,7,1,20,0
40207.81,13434.65,60,5571.24,3,768.0,0.1006,3,1,7,0
20661.42,23271.69,28,17480.85,4,697.3,0.3027,5,1,18,0
28376.01,9481.55,62,5216.52,10,564.3,0.2215,4,0,20,0
38976.33,3756.29,63,15762.21,3,681.5,0.4576,7,0,8,1
11353.87,16120.57,57,16983.89,8,698.4,0.0561,3,1,22,0
40880.69,22197.32,46,6796.54,10,722.9,0.212,8,1,11,0
94037.95,19985.12,40,21951.22,6,641.0,0.2984,4,2,15,0
28948.71,17953.33,64,10736.68,3,791.3,0.242,5,0,1,0
41353.15,10467.07,63,4786.89,9,701.1,0.3249,4,0,3,0
60624.89,7595.24,46,6473.72,9,626.4,0.176,1,1,18,0
33457.23,19657.41,57,15989.02,6,663.3,0.1707,5,0,24,0
27160.52,18006.95,40,14098.71,2,850.0,0.4809,7,1,17,0
11639.17,9021.54,57,4294.87,5,753.2,0.3037,4,1,24,0
50035.87,29044.86,25,7453.55,5,783.9,0.408,9,0,24,0
34317.67,7201.14,65,9155.53,2,616.7,0.4721,1,2,22,1
21887.22,8879.79,46,5975.58,5,644.9,0.2438,8,1,24,0
38688.53,42003.06,50,33345.56,2,645.5,0.3325,2,0,22,1
27123.61,24538.72,30,9322.61,7,714.8,0.1949,7,1,24,0
27883.4,10398.26,46,7808.07,5,686.1,0.4891,5,1,11,0
49175.24,16336.65,21,16556.11,8,660.8,0.0169,6,0,11,0
18597.99,14888.65,64,6508.55,5,670.9,0.1128,5,0,14,0
61307.51,1954.85,57,14830.73,8,636.5,0.3546,5,1,16,0
18054.62,7083.11,43,2979.05,8,685.6,0.4171,4,1,19,0
26072.84,12892.58,61,6172.18,2,789.1,0.3375,9,0,16,0
94984.89,10408.44,60,15205.95,5,578.9,0.2814,2,1,4,0
63810.78,15882.48,26,20787.74,8,727.7,0.2787,6,1,11,0
38131.73,29455.55,23,5095.04,6,810.4,0.3745,3,0,18,0
22691.26,10667.16,33,4750.98,3,685.3,0.2754,4,1,0,0
27871.61,6371.83,21,11389.74,9,657.7,0.4047,8,0,3,0
37670.69,16770.83,49,5575.74,2,773.9,0.3879,4,1,28,0
37003.27,10629.24,46,6897.08,10,621.3,0.3766,7,3,25,1
34702.41,11977.15,47,13709.48,8,698.2,0.4151,4,4,17,1
35759.95,10891.72,24,5846.15,4,616.8,0.2216,4,3,3,1
32624.29,64169.7,65,2491.76,2,550.4,0.2736,5,0,7,0
17659.17,2783.62,68,3712.09,10,687.8,0.265,6,0,23,0
28050.02,10179.86,49,8151.63,6,598.9,0.3512,5,0,21,0
57372.02,13325.27,21,2649.02,9,699.1,0.0565,8,1,6,0
18321.54,7732.6,40,6779.81,9,789.2,0.2965,4,0,1,0
33031.68,25081.31,56,3514.81,1,848.3,0.4477,4,0,27,0
24103.76,23606.57,57,21676.05,7,707.5,0.3878,9,0,21,0
38394.72,12920.52,32,29705.44,4,781.5,0.3865,2,1,19,0
29902.08,11053.79,61,4294.46,10,731.9,0.3238,5,0,26,0
76015.83,12352.7,68,9452.7,3,669.4,0.3728,5,1,12,0
46783.77,12414.86,45,4553.98,1,546.0,0.1238,4,2,3,0
18846.8,12646.54,39,6730.54,7,830.1,0.535,7,2,1,1
50798.09,11712.37,46,23910.71,6,616.1,0.0359,6,0,29,0
24653.5,15942.03,22,6124.1,6,810.6,0.4673,3,0,18,0
27214.41,22634.9,46,6825.2,3,742.9,0.029,7,0,22,0
42485.13,5646.65,22,4603.09,5,621.9,0.5424,6,0,11,0
28399.48,6403.09,22,16118.35,10,725.0,0.3544,4,1,3,0
56750.96,3928.6,48,1143.72,8,850.0,0.2729,5,2,23,0
24655.25,24501.22,46,6212.52,10,822.9,0.3074,8,3,23,1
26649.53,15918.33,69,7883.04,4,659.0,0.2771,5,0,23,1
26155.49,19028.39,45,5449.91,9,643.0,0.0171,4,0,15,0
27369.39,4911.58,69,13604.11,4,708.0,0.2441,4,0,20,0
62918.52,46605.03,60,16667.51,10,686.8,0.3604,1,0,9,0
49731.72,8723.75,37,3473.01,9,796.0,0.6082,6,1,8,0
85388.95,15029.11,66,28455.36,2,759.2,0.2697,5,2,0,0
112850.83,24296.05,44,3449.71,10,564.6,0.2106,7,0,5,0
21690.76,6694.99,50,17556.48,7,736.7,0.0326,2,1,13,0
37616.93,9114.05,25,8865.27,8,685.7,0.1768,7,0,14,0
20168.96,15144.92,31,5989.6,6,703.0,0.2609,5,0,13,1
24617.11,98738.59,46,6338.39,3,719.9,0.3764,12,0,13,1
26501.56,16494.58,34,7941.78,10,795.9,0.1318,7,1,6,0
21405.91,41128.34,50,9182.46,2,778.2,0.4764,3,0,20,1
21462.37,31069.17,24,4665.3,9,640.0,0.3166,8,1,13,1
33787.89,17285.22,33,7041.92,3,695.3,0.2367,5,0,15,0
19764.46,6684.61,53,5103.06,8,664.1,0.5161,3,0,17,0
55329.61,28052.35,50,3908.74,5,565.5,0.2536,4,0,14,0
22951.15,4681.26,69,4962.24,3,691.3,0.4771,3,1,16,0
147972.91,40970.71,65,4064.37,3,847.6,0.3402,1,1,14,0
28978.45,15367.4,60,6297.49,4,563.0,0.2908,5,1,11,0
37647.01,2089.84,21,10503.72,10,698.1,0.2391,6,0,15,0
19002.57,10526.44,50,8711.73,8,695.5,0.0779,6,2,20,1
85224.64,21115.52,32,26492.23,7,723.0,0.0682,5,0,26,0
63560.68,11317.25,34,2151.09,7,623.0,0.2578,6,2,2,0
42127.58,22037.57,31,10738.65,5,586.0,0.299,3,0,5,0
18519.86,7368.6,43,8134.36,10,589.7,0.153,3,1,3,0
40349.47,5355.14,27,13218.89,3,806.5,0.3734,6,1,0,0
20728.91,12708.02,47,12455.02,10,621.4,0.0707,5,3,24,0
75446.39,13658.21,29,7339.35,4,660.0,0.2206,6,0,6,1
54426.01,10468.55,45,8987.51,4,850.0,0.3641,5,2,8,0
38090.47,31542.9,51,5185.17,5,641.3,0.3217,3,0,9,1
10740.88,7367.66,29,11710.11,8,727.4,0.1779,4,1,25,0
22209.87,16634.2,26,2624.58,8,785.1,0.3037,4,2,18,0
51219.75,14010.73,60,12914.37,8,781.3,0.1174,5,0,3,0
66598.8,4493.1,57,7991.2,1,593.5,0.4164,2,0,25,0
63233.21,5306.45,33,6049.69,2,642.9,0.3645,4,2,29,0
16382.9,13471.58,64,7047.87,9,724.2,0.2385,8,1,21,0
42225.36,53468.07,31,7364.91,10,850.0,0.1221,4,1,14,1
60340.43,20040.07,66,17648.08,2,639.1,0.227,7,0,29,0
15848.53,3992.03,26,56392.77,10,660.5,0.5111,4,0,1,1
36172.26,1514.22,53,16846.91,3,733.6,0.118,5,1,0,0
41644.36,22317.75,21,5772.18,10,749.6,0.247,7,3,23,0
31245.1,12489.59,30,11823.79,10,754.4,0.0133,9,0,5,0
14384.68,29699.52,40,12136.8,7,632.3,0.4639,2,1,1,0
30857.99,7211.97,25,4651.31,2,657.4,0.4125,6,1,2,0
30833.2,17071.21,43,3802.9,8,717.2,0.2255,5,2,13,0
33723.96,24156.81,32,7801.19,2,801.0,0.3908,7,1,19,0
27399.07,9767.11,25,13155.89,4,680.9,0.4258,5,0,13,0
29100.01,9914.37,68,3080.71,7,698.2,0.1883,4,0,12,0
35601.64,13598.08,69,5257.76,1,617.9,0.3096,5,2,4,0
45307.47,19533.25,68,11425.36,4,849.1,0.2134,3,0,9,0
31187.94,13226.35,28,8308.5,8,712.3,0.432,7,3,28,1
29589.52,26417.91,39,18953.88,1,786.2,0.1189,4,1,9,0
38031.77,9668.66,37,3474.41,4,702.4,0.4946,3,2,10,0
13898.58,5271.78,36,33233.01,1,706.8,0.1664,4,1,26,0
46097.66,53310.19,41,3220.22,7,580.0,0.1149,4,1,1,1
36305.28,8749.54,45,2398.27,1,527.9,0.5118,5,0,2,1
37043.45,8974.03,44,7821.66,3,800.2,0.4067,7,0,26,0
58710.11,12758.3,35,4102.39,6,706.2,0.3544,5,0,9,0
13678.66,14003.0,69,7916.83,3,716.5,0.3115,3,1,7,1
13535.66,10191.62,69,7752.45,3,600.1,0.6004,6,1,14,1
41643.56,13197.68,37,7205.04,9,627.8,0.3008,10,2,1,0
36186.51,12993.01,31,4888.07,8,785.0,0.0299,4,3,12,0
39540.81,15098.84,47,10504.86,1,839.2,0.4721,8,0,0,0
28823.22,2565.12,39,6698.22,9,650.3,0.2749,4,0,20,0
50623.79,49842.01,69,15712.3,5,753.7,0.1649,8,2,25,0
57891.13,12050.94,42,7271.93,2,715.2,0.6829,7,1,18,1
46258.07,20059.05,22,4542.4,10,690.4,0.1723,6,1,5,0
31875.27,5091.51,27,2943.56,4,848.2,0.061,1,0,24,0
12659.4,9607.5,24,7308.07,4,663.7,0.2585,6,1,19,0
53349.41,8344.68,39,3783.77,2,799.3,0.0236,8,1,25,0
66893.99,37376.84,36,3604.8,9,730.5,0.3738,5,1,27,0
50125.2,8865.57,62,11119.71,3,698.6,0.2785,8,0,11,0
23392.69,22712.17,64,2788.89,6,809.8,0.2975,5,0,29,0
50863.31,8473.56,27,18907.54,3,723.2,0.405,9,2,25,0
55841.07,9731.92,67,8918.03,9,692.3,0.1008,5,1,17,1
79174.39,11249.9,49,7892.71,8,810.4,0.0389,4,2,18,0
23434.04,32816.66,36,4355.26,6,799.9,0.4058,5,1,13,1
32427.84,3558.53,40,12818.23,4,796.2,0.3323,5,1,25,0
52766.72,5318.97,42,8088.97,7,389.0,0.0465,8,3,1,1
37373.05,3418.26,29,5368.71,5,735.2,0.6456,5,0,13,0
20771.48,6240.08,63,9135.24,10,717.0,0.199,4,1,3,0
44681.2,7569.48,21,2952.27,7,697.2,0.2699,4,3,0,0
48500.57,4315.05,24,3037.54,1,748.8,0.1289,5,0,28,0
37948.36,7991.2,34,4137.67,9,720.8,0.5029,3,0,19,1
40529.79,3260.71,28,9993.76,2,754.2,0.4669,6,1,13,0
31909.12,6551.23,24,8087.26,4,678.6,0.0959,2,2,28,0
76049.48,30955.14,39,15205.12,5,819.9,0.2405,4,2,2,0
23147.77,17721.11,39,4665.76,3,762.3,0.296,5,1,27,0
27074.28,15233.12,27,11439.19,10,743.4,0.1829,7,1,14,0
36515.52,6621.35,60,7567.95,10,739.5,0.4044,2,1,4,0
56357.86,4558.46,64,4601.66,2,792.6,0.3745,7,1,8,0
17176.77,6018.48,56,10210.63,4,781.7,0.0893,8,1,14,0
18861.0,12961.69,46,7788.42,4,691.0,0.4957,11,0,24,1
13110.07,24531.76,67,5555.42,7,779.2,0.3482,5,2,26,1
36914.05,25125.97,38,8309.87,6,713.9,0.1513,7,2,3,0
20761.32,20773.4,41,7497.18,7,850.0,0.3496,6,0,12,0
29963.19,7972.16,21,7389.29,1,787.8,0.2716,5,1,12,0
50548.53,13591.3,55,6326.13,6,650.0,0.3335,7,1,15,0
26350.13,10668.6,25,3703.49,3,850.0,0.6097,5,1,16,1
40767.52,11604.72,53,8474.86,3,531.8,0.4056,3,0,29,1
31267.39,55602.84,59,5005.89,8,751.0,0.1373,3,4,8,1
50820.6,3891.69,31,4393.15,2,644.3,0.3802,3,1,14,0
46053.73,11335.86,50,7013.42,1,850.0,0.2126,2,0,8,0
25694.52,31201.59,35,12586.95,5,720.2,0.4583,7,0,5,0
33378.73,4788.04,40,9057.68,8,636.5,0.1333,4,0,11,0
61198.12,8513.23,46,5891.79,6,678.7,0.2128,5,0,1,0
44209.21,9225.01,33,5751.36,2,642.9,0.1713,4,0,23,0
18061.16,11426.58,60,11866.66,8,675.5,0.161,4,2,13,1
50403.15,4371.36,40,1923.61,4,673.7,0.3668,6,0,13,0
21114.07,20266.01,43,13074.5,8,639.9,0.4711,3,0,15,1
73589.42,21298.7,60,2632.24,3,721.6,0.3661,3,1,15,0
60599.95,19069.83,32,3466.0,10,731.3,0.2038,8,1,27,0
41979.75,7264.38,43,5951.75,3,620.3,0.2739,5,2,17,0
39285.72,14193.76,69,29794.36,10,567.3,0.2403,7,2,23,0
32711.56,7118.07,40,22169.03,4,724.9,0.2063,3,1,24,0
50983.74,10584.89,26,12380.68,8,742.6,0.2355,3,1,1,0
30170.23,60320.52,34,10035.91,6,758.4,0.3829,7,2,24,1
40855.02,14285.31,67,2650.85,1,744.1,0.2747,4,0,24,0
56160.4,5818.11,58,8902.21,1,825.8,0.1547,6,0,19,0
27421.89,15157.26,60,5828.22,5,779.8,0.2216,10,3,2,0
26686.25,5186.13,33,4964.16,2,850.0,0.1821,5,2,0,0
19986.6,5771.53,62,8891.77,7,850.0,0.2734,4,0,0,0
21327.74,6445.99,40,6107.87,2,559.4,0.2428,3,1,21,0
14556.64,9788.69,59,13651.16,6,524.2,0.1769,5,1,16,0
52308.51,25741.98,64,2536.21,3,699.4,0.2102,5,3,11,1
89720.74,20027.84,31,8476.11,2,740.3,0.0679,7,1,15,0
74062.49,19265.99,66,4781.65,4,693.9,0.264,7,0,13,0
16106.17,6190.39,51,6337.37,6,756.3,0.2654,5,1,9,1
52178.58,9146.07,56,9728.12,4,678.4,0.5789,3,0,22,0
73943.25,16161.72,58,4144.82,4,644.5,0.3219,3,2,13,0
28899.95,8605.67,29,8942.22,4,656.6,0.2492,9,2,16,1
38205.08,10994.42,57,7133.78,4,684.0,0.0382,5,2,27,0
13307.11,18195.89,31,5451.51,5,767.5,0.0947,2,0,27,0
41496.65,10465.71,34,6109.84,9,661.1,0.4541,5,0,20,0
21337.47,15650.24,26,7385.46,6,676.9,0.2222,6,1,27,0
40127.51,40737.73,29,5111.76,5,745.6,0.2277,6,0,10,0
16637.24,11845.45,68,8137.65,8,684.1,0.4045,4,0,11,0
47640.05,30501.66,37,6857.47,6,789.3,0.3326,3,1,28,0
60612.49,19762.85,39,5615.19,10,626.4,0.2058,7,0,26,0
24548.6,4783.51,44,21034.21,6,609.1,0.2132,5,1,4,0
20568.97,6176.48,55,10395.66,3,724.4,0.2478,5,1,0,0
12357.13,7453.83,49,6440.57,6,732.3,0.1635,4,0,5,0
31786.38,7343.83,47,8844.19,8,630.8,0.1922,4,0,22,0
27151.92,12541.48,62,4376.08,3,807.5,0.1311,1,2,6,0
16722.16,20542.49,45,6235.02,3,850.0,0.2834,6,2,29,0
45547.43,32164.25,58,6687.22,6,649.8,0.2941,1,1,6,1
28998.95,16576.19,65,3835.0,9,819.0,0.0379,13,0,5,0
21207.96,9779.31,54,10223.17,4,509.4,0.6073,8,3,2,0
27521.25,3110.17,22,5982.73,6,786.1,0.251,2,3,28,1
62047.3,14036.45,33,6546.72,7,631.4,0.2883,8,2,9,0
49092.84,13602.91,51,5760.43,7,778.1,0.1127,3,1,24,0
34029.63,15184.8,44,47832.2,2,623.1,0.5026,3,0,16,0
49491.32,58358.96,34,5444.88,4,694.5,0.3164,2,1,4,0
20323.72,31838.06,37,2342.08,10,635.2,0.3608,7,0,6,0
36908.05,23145.2,24,3102.74,9,682.9,0.2069,5,1,2,1
39091.53,6812.72,32,12779.3,8,846.4,0.4353,4,2,3,0
28712.32,9329.19,59,18067.53,1,691.4,0.1814,5,0,24,0
45149.26,12501.56,21,5382.57,5,850.0,0.7399,6,0,19,0
24582.33,7763.71,62,17454.8,1,669.1,0.0673,7,1,4,1
46859.56,18964.52,37,12644.2,4,819.3,0.1782,5,1,12,0
47854.93,17151.42,60,7232.3,9,569.9,0.064,4,1,6,0
8445.76,6236.56,33,6930.81,4,677.1,0.3849,2,2,19,1
65851.19,30877.15,61,9031.94,2,657.1,0.2956,1,0,3,0
7912.38,14351.61,49,13718.13,8,823.0,0.2648,10,1,7,1
26688.16,3982.44,62,10284.33,8,714.8,0.3798,7,1,20,0
60637.82,12888.1,24,5398.71,7,533.0,0.3199,6,4,22,1
30988.04,16266.2,60,7298.88,9,595.2,0.2988,5,2,29,1
17446.72,26395.65,34,26602.44,8,619.0,0.4436,7,0,29,0
21017.94,10548.79,38,9421.3,7,774.7,0.0736,4,0,21,0
60685.06,23850.41,23,13651.37,9,764.4,0.4439,4,0,7,0
13894.49,15229.65,67,11202.93,4,676.0,0.2602,8,1,24,0
63863.01,5321.24,52,9547.31,5,656.1,0.5283,4,0,19,0
35328.63,4961.1,69,8649.18,6,757.3,0.5044,7,2,28,0
20006.3,29313.16,48,13883.19,7,609.6,0.2935,4,2,22,1
27131.28,30859.16,28,12471.3,5,736.6,0.1067,7,1,24,0
21837.58,16748.04,37,9493.25,5,729.8,0.0966,5,2,16,1
56000.32,38062.88,42,5344.07,2,678.0,0.0896,6,1,24,0
52376.53,27990.68,28,10212.17,7,731.8,0.4815,7,2,8,1
15373.79,21558.82,66,7783.76,2,708.2,0.3968,5,2,2,1
29679.27,7059.16,67,6734.82,5,739.8,0.167,4,1,6,0
23585.97,44891.34,48,40427.5,5,593.3,0.2289,5,1,17,1
69338.46,19446.28,49,3218.17,8,749.2,0.1737,1,1,19,0
18489.36,10197.65,55,14401.79,5,782.1,0.243,3,1,14,0
80992.72,8368.34,54,4829.01,1,725.7,0.4897,3,0,14,0
35715.95,15990.48,24,8766.71,6,748.1,0.2092,6,1,5,0
20313.33,4147.49,47,37841.15,3,691.2,0.2153,3,1,25,0
25883.55,21802.31,59,4548.62,4,771.3,0.0486,4,3,6,0
